mesh_id,lon,lat,potential_v
1737,138.2395000000001,36.65849999999998,1
1828,138.2405000000001,36.65849999999998,1
1919,138.2415000000001,36.65849999999998,1
2010,138.24250000000012,36.65849999999998,0
2101,138.2435000000001,36.65849999999998,0
2192,138.24450000000013,36.65849999999998,1
2283,138.24550000000013,36.65849999999998,1
2374,138.24650000000014,36.65849999999998,1
2465,138.24750000000012,36.65849999999998,1
2556,138.24850000000018,36.65849999999998,1
2647,138.24950000000013,36.65849999999998,1
2738,138.25050000000013,36.65849999999998,1
2829,138.25150000000016,36.65849999999998,1
2920,138.25250000000017,36.65849999999998,1
3011,138.25350000000014,36.65849999999998,1
3102,138.25450000000018,36.65849999999998,1
